,number,value,datetime_start,datetime_complete,duration,params_T_max,params_batch_size,params_beta1,params_beta2,params_epochs,params_eta_min,params_factor,params_gamma,params_lr,params_max_lr,params_momentum,params_optimizer,params_patience,params_preweight_mode,params_scheduler,params_step_size,params_weight_decay,state
77,77,0.0,2025-01-26 20:44:03.153205,2025-01-26 20:44:31.155918,0 days 00:00:28.002713,,5,0.8861600995645258,0.9651030709452914,19,,,,0.00038679239778348796,0.0030672410218992702,,Adam,,random,OneCycleLR,,,PRUNED
78,78,0.3304898142814636,2025-01-26 20:44:31.171073,2025-01-26 20:45:05.761856,0 days 00:00:34.590783,,4,0.9109648805333961,0.9580682408981771,20,,0.20324407212530343,,0.00024510783324760763,,,Adam,4.0,fine_tuning,ReduceLROnPlateau,,,PRUNED
79,79,0.0,2025-01-26 20:45:05.777475,2025-01-26 20:45:34.759684,0 days 00:00:28.982209,,4,0.8775300194891076,0.9857613720611477,18,,,,0.0002776948012300826,0.00789786845574879,,Adam,,fine_tuning,OneCycleLR,,,PRUNED
80,80,0.09988048672676086,2025-01-26 20:45:34.774743,2025-01-26 20:46:05.729938,0 days 00:00:30.955195,,7,0.9270568190498317,0.9501039028658548,17,,,,0.00016097773416554406,0.00133335017850272,,Adam,,freezing,OneCycleLR,,,PRUNED
81,81,0.5250620245933533,2025-01-26 20:46:05.745518,2025-01-26 20:47:01.028190,0 days 00:00:55.282672,,5,0.8528036223730115,0.9781685488216508,20,,,,0.00020044010371515427,0.0021058651462459435,,AdamW,,fine_tuning,OneCycleLR,,0.003471411365695462,PRUNED
82,82,0.5241588354110718,2025-01-26 20:47:01.044384,2025-01-26 20:47:56.206218,0 days 00:00:55.161834,,5,0.8696884425014056,0.9618390389671599,20,,,,0.00013928557286510855,0.0016999029000022239,,AdamW,,fine_tuning,OneCycleLR,,0.0014881940201880361,PRUNED
83,83,0.4942626953125,2025-01-26 20:47:56.222758,2025-01-26 20:48:51.357843,0 days 00:00:55.135085,,5,0.8647147067205977,0.9676358522014854,20,,,,0.00010237701106561087,0.003071845794750836,,AdamW,,fine_tuning,OneCycleLR,,0.001769656574029679,PRUNED
84,84,0.0021896122489124537,2025-01-26 20:48:51.373660,2025-01-26 20:49:27.375126,0 days 00:00:36.001466,,6,,,19,,,,0.0010335390328713296,0.0023853788867740705,0.9138486349245176,RMSprop,,fine_tuning,OneCycleLR,,0.10163325913164968,PRUNED
85,85,0.034289851784706116,2025-01-26 20:49:27.391164,2025-01-26 20:50:05.668426,0 days 00:00:38.277262,,4,,,20,,,0.22049848938668234,0.005112490718912063,,0.9599479509721955,SGD,,fine_tuning,StepLR,4.0,0.0009014954018592106,PRUNED
86,86,0.45323145389556885,2025-01-26 20:50:05.683706,2025-01-26 20:50:44.623423,0 days 00:00:38.939717,,5,0.825187341580033,0.989642549775872,19,,,,0.00024446834319946604,0.0012620356550941427,,AdamW,,fine_tuning,OneCycleLR,,0.0040121626829840665,PRUNED
87,87,0.5077376365661621,2025-01-26 20:50:44.638684,2025-01-26 20:51:39.299993,0 days 00:00:54.661309,,5,0.8588914873247442,0.9555176156331359,10,,,,0.00011406707485846111,0.001003244994186791,,AdamW,,fine_tuning,OneCycleLR,,0.004802907358097496,PRUNED
88,88,0.5149140954017639,2025-01-26 20:51:39.316071,2025-01-26 20:52:35.635329,0 days 00:00:56.319258,,4,0.8417224574711363,0.9932705471594409,20,,,,0.00018921880355507443,0.0020372958405364206,,AdamW,,fine_tuning,OneCycleLR,,0.0024299206326679366,PRUNED
89,89,0.4274875819683075,2025-01-26 20:52:35.651377,2025-01-26 20:53:10.161969,0 days 00:00:34.510592,12.0,4,0.8491833078609372,0.9730914475082691,20,4.217519753266451e-07,,,0.00029621536431128525,,,Adam,,fine_tuning,CosineAnnealingLR,,,PRUNED
90,90,0.482605516910553,2025-01-26 20:53:10.176746,2025-01-26 20:53:59.394482,0 days 00:00:49.217736,,5,0.904564326827852,0.9438251454591177,19,,,,0.0003538702858846254,0.0006714294616745233,,AdamW,,fine_tuning,OneCycleLR,,0.002854278515593882,PRUNED
91,91,0.47385936975479126,2025-01-26 20:53:59.411085,2025-01-26 20:54:53.993832,0 days 00:00:54.582747,,5,0.8619533401637554,0.9655499000201349,19,,,,0.00016073586213477726,0.0016190982905330356,,AdamW,,fine_tuning,OneCycleLR,,0.004506130732507872,PRUNED
92,92,0.55343097448349,2025-01-26 20:54:54.009773,2025-01-26 20:56:20.253872,0 days 00:01:26.244099,,5,0.8763930963527944,0.9598835418387692,20,,,,0.00021954202053902313,0.001966680900047703,,AdamW,,fine_tuning,OneCycleLR,,0.003674866546603229,PRUNED
93,93,0.5727643966674805,2025-01-26 20:56:20.269707,2025-01-26 20:58:03.724713,0 days 00:01:43.455006,,5,0.8327527110677814,0.9691178749265562,19,,,,0.00013156595246777603,0.0015029742924321998,,AdamW,,fine_tuning,OneCycleLR,,0.003276355311582465,COMPLETE
94,94,0.0,2025-01-26 20:58:03.752176,2025-01-26 20:58:32.916803,0 days 00:00:29.164627,,4,0.8524350818279507,0.9769378491428155,20,,,,0.00014860580398216833,0.00403349706624896,,AdamW,,random,OneCycleLR,,0.002234956101981899,PRUNED
